Format,Common Name,Scientific Name,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Air Temp(°C)
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/27/2022,2022,3,27,823,United States,US-FL-101,Florida,Pasco,Lutz Home,28.1749093,-82.4546671,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/27/2022,2022,3,27,823,United States,US-FL-101,Florida,Pasco,Lutz Home,28.1749093,-82.4546671,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/27/2022,2022,3,27,1205,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Male – 3,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/27/2022,2022,3,27,1609,United States,US-FL-053,Florida,Hernando,Huntington Woods Ave,28.4468286,-82.5111431,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/28/2022,2022,3,28,1224,United States,US-TX-085,Texas,Collin,"Lavon, TX Property",33.0214303,-96.4189646,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/28/2022,2022,3,28,1224,United States,US-TX-085,Texas,Collin,"Lavon, TX Property",33.0214303,-96.4189646,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/29/2022,2022,3,29,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/29/2022,2022,3,29,1000,United States,US-TX-453,Texas,Travis,Workshop,30.5317184,-97.9539745,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/30/2022,2022,3,30,800,United States,US-FL-069,Florida,Lake,Lake Apopka North Shore--North Shore Trailhead (Trailhead Only) (Lake County),28.7045912,-81.6730928,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/31/2022,2022,3,31,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/31/2022,2022,3,31,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/31/2022,2022,3,31,835,United States,US-FL-095,Florida,Orange,Mead Botanical Gardens,28.5836,-81.3586,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/31/2022,2022,3,31,1209,United States,US-FL-129,Florida,Wakulla,"2784 Spring Creek Highway, Crawfordville, Florida, US (30.134, -84.319)",30.134015,-84.3192692,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/31/2022,2022,3,31,1209,United States,US-FL-129,Florida,Wakulla,"2784 Spring Creek Highway, Crawfordville, Florida, US (30.134, -84.319)",30.134015,-84.3192692,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/31/2022,2022,3,31,1209,United States,US-FL-129,Florida,Wakulla,"2784 Spring Creek Highway, Crawfordville, Florida, US (30.134, -84.319)",30.134015,-84.3192692,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,3/31/2022,2022,3,31,1603,United States,US-SC-013,South Carolina,Beaufort,"Laurel Bay, Beaufort, SC",32.4631301,-80.799578,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,705,United States,US-FL-103,Florida,Pinellas,"93rd Avenue Home, Treasure Island",27.7547029,-82.76178,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,758,United States,US-TX-061,Texas,Cameron,South Padre Is.--Valley Land Fund lots (LTC 036),26.0988053,-97.1678612,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,800,United States,US-NC-125,North Carolina,Moore,Halcyon Drive and Maples Rd,35.1575223,-79.3819857,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,1255,United States,US-TX-005,Texas,Angelina,Sherwood neighborhood,31.3245417,-94.7369136,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,1635,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,1740,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Female – 1; Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,1740,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,1740,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,1740,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/1/2022,2022,4,1,1740,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/2/2022,2022,4,2,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/2/2022,2022,4,2,1400,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2022,2022,4,3,940,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2022,2022,4,3,949,United States,US-AR-119,Arkansas,Pulaski,"Toltec Drive, North Little Rock, Arkansas, US",34.8228372,-92.2357755,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2022,2022,4,3,1812,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/3/2022,2022,4,3,1812,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/4/2022,2022,4,4,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/4/2022,2022,4,4,1027,United States,US-TX-355,Texas,Nueces,Suter Wildlife Refuge (CTC 069),27.7085274,-97.3379721,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/4/2022,2022,4,4,1605,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/4/2022,2022,4,4,1605,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/4/2022,2022,4,4,1605,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/4/2022,2022,4,4,1605,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/4/2022,2022,4,4,1605,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/4/2022,2022,4,4,1639,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/5/2022,2022,4,5,830,United States,US-TX-355,Texas,Nueces,"TX, Nueces Co, Westgate & Up River Rd",27.7947856,-97.4269767,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/5/2022,2022,4,5,830,United States,US-TX-355,Texas,Nueces,"TX, Nueces Co, Westgate & Up River Rd",27.7947856,-97.4269767,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/5/2022,2022,4,5,1420,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/5/2022,2022,4,5,1420,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/5/2022,2022,4,5,1606,United States,US-LA-023,Louisiana,Cameron,Peveto Woods--Baton Rouge Audubon Society Sanctuary,29.7576119,-93.6022818,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2022,2022,4,6,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2022,2022,4,6,1300,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2022,2022,4,6,1300,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2022,2022,4,6,1344,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2022,2022,4,6,1344,United States,US-LA-047,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3107918,-91.0961008,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2022,2022,4,6,1430,United States,US-TX-157,Texas,Fort Bend,Seabourne Creek Pk (Rosenberg),29.5260252,-95.8024764,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2022,2022,4,6,1644,United States,US-TX-201,Texas,Harris,BellaVita Neighborhood (access limited),29.5614783,-95.2287318,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2022,2022,4,6,1644,United States,US-TX-201,Texas,Harris,BellaVita Neighborhood (access limited),29.5614783,-95.2287318,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2022,2022,4,6,1644,United States,US-TX-201,Texas,Harris,BellaVita Neighborhood (access limited),29.5614783,-95.2287318,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/6/2022,2022,4,6,1644,United States,US-TX-201,Texas,Harris,BellaVita Neighborhood (access limited),29.5614783,-95.2287318,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/7/2022,2022,4,7,716,United States,US-FL-103,Florida,Pinellas,"93rd Avenue Home, Treasure Island",27.7547029,-82.76178,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/7/2022,2022,4,7,1610,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2022,2022,4,8,1436,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2022,2022,4,8,1436,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/8/2022,2022,4,8,1841,United States,US-TN-149,Tennessee,Rutherford,Summer Drive,35.9815787,-86.5305848,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2022,2022,4,9,640,United States,US-LA-033,Louisiana,East Baton Rouge,BREC Sandy Creek Community Park,30.668158,-90.957825,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2022,2022,4,9,819,United States,US-TX-215,Texas,Hidalgo,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/9/2022,2022,4,9,926,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/10/2022,2022,4,10,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/10/2022,2022,4,10,1325,United States,US-LA-033,Louisiana,East Baton Rouge,BREC Highland Road Park,30.346205,-91.071279,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/10/2022,2022,4,10,1325,United States,US-LA-033,Louisiana,East Baton Rouge,BREC Highland Road Park,30.346205,-91.071279,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/11/2022,2022,4,11,853,United States,US-NC-055,North Carolina,Dare,"Milltail Rd SW of Long Curve, Manns Harbor US-NC (35.8315,-75.8585)",35.831461,-75.858457,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/11/2022,2022,4,11,1326,United States,US-TX-215,Texas,Hidalgo,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/11/2022,2022,4,11,1326,United States,US-TX-215,Texas,Hidalgo,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2022,2022,4,12,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2022,2022,4,12,901,United States,US-TX-019,Texas,Bandera,"Lost Maples State Natural Area, Vanderpool US-TX 29.81635, -99.57702",29.816353,-99.577022,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2022,2022,4,12,1410,United States,US-GA-027,Georgia,Brooks,Our Quitman Farm,30.73503,-83.50827,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2022,2022,4,12,1934,United States,US-MD-005,Maryland,Baltimore,CCBC Catonsville,39.2567721,-76.7376807,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2022,2022,4,12,1934,United States,US-MD-005,Maryland,Baltimore,CCBC Catonsville,39.2567721,-76.7376807,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/12/2022,2022,4,12,1934,United States,US-MD-005,Maryland,Baltimore,CCBC Catonsville,39.2567721,-76.7376807,Adult Male – 1; Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2022,2022,4,13,1316,United States,US-TX-061,Texas,Cameron,South Padre Is.--WBC/Conv. Center/Laguna Madre Trail (LTC 035),26.1400912,-97.1748233,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2022,2022,4,13,1345,United States,US-TN-149,Tennessee,Rutherford,Summer Drive,35.9815787,-86.5305848,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2022,2022,4,13,1836,United States,US-TN-065,Tennessee,Hamilton,My Stonewall Farms Yard,35.1694233,-85.1811808,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/13/2022,2022,4,13,1836,United States,US-TN-065,Tennessee,Hamilton,My Stonewall Farms Yard,35.1694233,-85.1811808,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,950,United States,US-NC-111,North Carolina,McDowell,My Yard,35.5513822,-82.1847308,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,950,United States,US-NC-111,North Carolina,McDowell,My Yard,35.5513822,-82.1847308,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,950,United States,US-NC-111,North Carolina,McDowell,My Yard,35.5513822,-82.1847308,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,1150,United States,US-OK-027,Oklahoma,Cleveland,CL - Talavera,35.2983494,-97.5205233,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,1150,United States,US-OK-027,Oklahoma,Cleveland,CL - Talavera,35.2983494,-97.5205233,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,1150,United States,US-OK-027,Oklahoma,Cleveland,CL - Talavera,35.2983494,-97.5205233,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,1530,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,1612,United States,US-TX-339,Texas,Montgomery,Home,30.2223206,-95.5006027,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,1612,United States,US-TX-339,Texas,Montgomery,Home,30.2223206,-95.5006027,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,1612,United States,US-TX-339,Texas,Montgomery,Home,30.2223206,-95.5006027,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,1612,United States,US-TX-339,Texas,Montgomery,Home,30.2223206,-95.5006027,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/14/2022,2022,4,14,1612,United States,US-TX-339,Texas,Montgomery,Home,30.2223206,-95.5006027,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2022,2022,4,15,911,United States,US-FL-101,Florida,Pasco,Werner-Boyce Salt Springs SP--Scenic Dr. Trail Head,28.3075117,-82.7057433,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2022,2022,4,15,911,United States,US-FL-101,Florida,Pasco,Werner-Boyce Salt Springs SP--Scenic Dr. Trail Head,28.3075117,-82.7057433,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2022,2022,4,15,911,United States,US-FL-101,Florida,Pasco,Werner-Boyce Salt Springs SP--Scenic Dr. Trail Head,28.3075117,-82.7057433,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2022,2022,4,15,1140,United States,US-MS-045,Mississippi,Hancock,"Lagoon, Etc.",30.379751,-89.6171385,Adult Female – 2,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2022,2022,4,15,1140,United States,US-MS-045,Mississippi,Hancock,"Lagoon, Etc.",30.379751,-89.6171385,Adult Female – 2,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2022,2022,4,15,1235,United States,US-TX-245,Texas,Jefferson,Residence,29.9871597,-94.0188396,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2022,2022,4,15,1455,United States,US-TX-265,Texas,Kerr,104 Greenwood Forest Subdivision,30.0756527,-99.2221072,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,4/15/2022,2022,4,15,1515,United States,US-TX-061,Texas,Cameron,South Padre Is.--WBC/Conv. Center/Laguna Madre Trail (LTC 035),26.1400912,-97.1748233,Adult Male – 1,
